Facility,Item Type Name,Item SkuCode,EAN,UPC,ISBN,Color,Size,Brand,Category Name,MRP,Open Sale,Inventory,Inventory Blocked,Bad Inventory,Putaway Pending,Pending Inventory Assessment,Return Awaited,Open Purchase,Enabled,Updated,Virtual Inventory
VENDORSKART MUNDKA 1 FACILITY,"Autofy 13"" Inches 7 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap (Set of 4  Grey and Black)",VKAMWHEELCAP0031,Set of 4,,Autofy India,Grey  & Black,India,Autofy,Vendorskart_Automotive,1649.00,0,1,0,0,0,0,0,0,true,2017-03-28 03:37:59,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 13"" Inches 15 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap (Set of 4  Grey and Black)",VKAMWHEELCAP0032,Set of 4,,Autofy India,Grey  & Black,India,Autofy,Vendorskart_Automotive,1649.00,0,1,0,0,0,0,0,0,true,2017-03-28 03:37:59,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 13"" Inches 14 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap (Set of 4  Grey)",VKAMWHEELCAP0033,Set of 4,,Autofy India,Grey,India,Autofy,Vendorskart_Automotive,1599.00,0,1,0,0,0,0,0,0,true,2017-03-28 03:37:59,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 13"" Inches 12 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap (Set of 4  Grey)",VKAMWHEELCAP0034,Set of 4,,Autofy India,Grey,India,Autofy,Vendorskart_Automotive,1599.00,0,1,0,1,0,0,0,0,true,2017-03-28 03:38:00,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 13"" Inches 12 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap (Set of 4  Grey and Black)",VKAMWHEELCAP0035,Set of 4,,Autofy India,Grey  & Black,India,Autofy,Vendorskart_Automotive,1649.00,0,1,0,0,0,0,0,0,true,2017-03-28 03:38:00,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 13"" Inches 7 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap (Set of 4, Grey)",VKAMWHEELCAP0036,Set of 4,,Autofy India,Grey,India,Autofy,Vendorskart_Automotive,1599.00,0,0,0,0,0,0,0,0,true,2017-03-28 03:38:00,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 13"" Inches 7 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap (Set of 4  Grey)",VKAMWHEELCAP0037,Set of 4,,Autofy India,Grey,India,Autofy,Vendorskart_Automotive,1599.00,0,1,0,1,0,0,0,0,true,2017-03-28 03:38:00,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 13"" Inches 6 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap (Set of 4, Grey)",VKAMWHEELCAP0038,Set of 4,,Autofy India,Grey,India,Autofy,Vendorskart_Automotive,1599.00,0,0,0,0,0,0,0,0,true,2017-03-28 03:38:01,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 13"" Inches 12 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap (Set of 4, Grey)",VKAMWHEELCAP0039,Set of 4,,Autofy India,Grey,India,Autofy,Vendorskart_Automotive,1599.00,0,0,0,1,0,0,0,0,true,2017-03-28 03:38:01,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 13"" Inches 14 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap (Set of 4, Grey)",VKAMWHEELCAP0040,Set of 4,,Autofy India,Grey,India,Autofy,Vendorskart_Automotive,1599.00,0,0,0,1,0,0,0,0,true,2017-03-28 03:38:01,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 14"" Inches 7 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap (Set of 4 Grey)",VKAMWHEELCAP0041,Set of 4,,Autofy India,Grey,India,Autofy,Vendorskart_Automotive,2099.00,0,1,0,0,0,0,0,0,true,2017-03-28 03:38:02,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 14"" Inches 6 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap (Set of 4, Grey)",VKAMWHEELCAP0042,Set of 4,,Autofy India,Grey,India,Autofy,Vendorskart_Automotive,2099.00,0,0,0,1,0,0,0,0,true,2017-03-28 03:38:02,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 14"" Inches 5 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap (Set of 4, Grey)",VKAMWHEELCAP0043,Set of 4,,Autofy India,Grey,India,Autofy,Vendorskart_Automotive,2099.00,0,0,0,1,0,0,0,0,true,2017-03-28 03:38:02,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 14"" Inches 10 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap (Set of 4, Grey)",VKAMWHEELCAP0044,Set of 4,,Autofy India,Grey,India,Autofy,Vendorskart_Automotive,2099.00,0,0,0,1,0,0,0,0,true,2017-03-28 03:38:02,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 14"" Inches 7 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap (Set of 4, Grey)",VKAMWHEELCAP0045,Set of 4,,Autofy India,Grey,India,Autofy,Vendorskart_Automotive,2099.00,0,0,0,1,0,0,0,0,true,2017-03-28 03:38:02,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 14"" Inches 12 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap (Set of 4, Grey)",VKAMWHEELCAP0046,Set of 4,,Autofy India,Grey,India,Autofy,Vendorskart_Automotive,2099.00,0,0,0,1,0,0,0,0,true,2017-03-28 03:38:02,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 14"" Inches 8 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap (Set of 4, Grey)",VKAMWHEELCAP0047,Set of 4,,Autofy India,Grey,India,Autofy,Vendorskart_Automotive,2099.00,0,0,0,1,0,0,0,0,true,2017-03-28 03:38:02,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 14"" Inches 12 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap (Set of 4  Grey)",VKAMWHEELCAP0048,Set of 4,,Autofy India,Grey,India,Autofy,Vendorskart_Automotive,2099.00,0,1,0,0,0,0,0,0,true,2017-03-28 03:38:02,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 14"" Inches 12 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap (Set of 4 Grey)",VKAMWHEELCAP0049,Set of 4,,Autofy India,Grey,India,Autofy,Vendorskart_Automotive,2099.00,0,0,0,1,0,0,0,0,true,2017-03-28 03:38:03,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 14"" Inches 5 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap (Set of 4 Grey)",VKAMWHEELCAP0050,Set of 4,,Autofy India,Grey,India,Autofy,Vendorskart_Automotive,2099.00,0,1,0,0,0,0,0,0,true,2017-03-28 03:38:03,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 14"" Inches 5 Spokes Universal Wheel Cap Wheel Cover Hub Cap with Lug Nuts Holes (Set of 4 Grey)",VKAMWHEELCAP0051,Set of 4,,Autofy India,Grey,India,Autofy,Vendorskart_Automotive,2099.00,0,0,0,1,0,0,0,0,true,2017-03-28 03:38:03,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 14"" Inches 6 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap (Set of 4, Grey and Black)",VKAMWHEELCAP0052,Set of 4,,Autofy India,Grey  & Black,India,Autofy,Vendorskart_Automotive,2149.00,0,0,0,1,0,0,0,0,true,2017-03-28 03:38:03,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 14"" Inches 8 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap (Set of 4, Grey and Black)",VKAMWHEELCAP0053,Set of 4,,Autofy India,Grey  & Black,India,Autofy,Vendorskart_Automotive,2149.00,0,0,0,1,0,0,0,0,true,2017-03-28 03:38:03,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 14"" Inches 12 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap (Set of 4, Grey and Black)",VKAMWHEELCAP0054,Set of 4,,Autofy India,Grey  & Black,India,Autofy,Vendorskart_Automotive,2149.00,0,0,0,0,0,0,0,0,true,2017-03-28 03:38:03,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 14"" Inches 5 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap (Set of 4, Grey and Black)",VKAMWHEELCAP0055,Set of 4,,Autofy India,Grey,India,Autofy,Vendorskart_Automotive,2149.00,0,0,0,1,0,0,0,0,true,2017-03-28 03:38:03,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 14"" Inches 12 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap (Set of 4, Grey)",VKAMWHEELCAP0056,Set of 4,,Autofy India,Grey,India,Autofy,Vendorskart_Automotive,2099.00,0,0,0,1,0,0,0,0,true,2017-03-28 03:38:03,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 15"" Inches 5 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap (Set of 4, Grey)",VKAMWHEELCAP0057,Set of 4,,Autofy India,Grey,India,Autofy,Vendorskart_Automotive,2299.00,0,0,0,1,0,0,0,0,true,2017-03-28 03:38:04,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 15"" Inches 8 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap (Set of 4, Grey)",VKAMWHEELCAP0058,Set of 4,,Autofy India,Grey,India,Autofy,Vendorskart_Automotive,2299.00,0,0,0,0,0,0,0,0,true,2017-03-28 03:38:04,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 15"" Inches 14 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap (Set of 4 Grey)",VKAMWHEELCAP0059,Set of 4,,Autofy India,Grey,India,Autofy,Vendorskart_Automotive,2299.00,0,1,0,0,0,0,0,0,true,2017-03-28 03:38:04,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 15"" Inches 14 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap (Set of 4, Grey)",VKAMWHEELCAP0060,Set of 4,,Autofy India,Grey,India,Autofy,Vendorskart_Automotive,2299.00,0,0,0,1,0,0,0,0,true,2017-03-28 03:38:04,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 15"" Inches 6 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap (Set of 4, Grey)",VKAMWHEELCAP0061,Set of 4,,Autofy India,Grey,India,Autofy,Vendorskart_Automotive,2299.00,0,0,0,1,0,0,0,0,true,2017-03-28 03:38:04,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 15"" Inches 8 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap (Set of 4, Grey)",VKAMWHEELCAP0062,Set of 4,,Autofy India,Grey,India,Autofy,Vendorskart_Automotive,2299.00,0,0,0,1,0,0,0,0,true,2017-03-28 03:38:04,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 15"" Inches 6 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap (Set of 4, Grey)",VKAMWHEELCAP0063,Set of 4,,Autofy India,Grey,India,Autofy,Vendorskart_Automotive,2299.00,0,0,0,1,0,0,0,0,true,2017-03-28 03:38:05,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 15"" Inches 5 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap (Set of 4, Grey)",VKAMWHEELCAP0064,Set of 4,,Autofy India,Grey,India,Autofy,Vendorskart_Automotive,2299.00,0,0,0,1,0,0,0,0,true,2017-03-28 03:38:05,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 15"" Inches 7 Spokes Wheel Cap Universal Wheel Cap Wheel Cover Hub Cap with Lug Nut Holes (Set of 4, Grey)",VKAMWHEELCAP0065,Set of 4,,Autofy India,Grey,India,Autofy,Vendorskart_Automotive,2299.00,0,0,0,1,0,0,0,0,true,2017-03-28 03:38:05,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 15"" Inches 8 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap with Lug Nut Holes (Set of 4, Gold)",VKAMWHEELCAP0066,Set of 4,,Autofy India,Gold,India,Autofy,Vendorskart_Automotive,2299.00,0,0,0,1,0,0,0,0,true,2017-03-28 03:38:05,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 15"" Inches 5 Spokes Universal Wheel Cap Wheel Cover Hub Cap with Lug Nut Holes (Set of 4, Grey)",VKAMWHEELCAP0067,Set of 4,,Autofy India,Grey,India,Autofy,Vendorskart_Automotive,2299.00,0,0,0,1,0,0,0,0,true,2017-03-28 03:38:05,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 15"" Inches 8 Spokes Snap-On Universal Wheel Cap with Lug Nut Holes (Set of 4, White and Blue)",VKAMWHEELCAP0068,Set of 4,,Autofy India,Whiet and Blue,India,Autofy,Vendorskart_Automotive,2299.00,0,0,0,1,0,0,0,0,true,2017-03-28 03:38:05,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 15"" Inches 5 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap (Set of 4, Grey)",VKAMWHEELCAP0069,Set of 4,,Autofy India,Grey,India,Autofy,Vendorskart_Automotive,2299.00,0,0,0,1,0,0,0,0,true,2017-03-28 03:38:05,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 15"" Inches 14 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap (Set of 4, Grey and Black)",VKAMWHEELCAP0070,Set of 4,,Autofy India,Grey and Black,India,Autofy,Vendorskart_Automotive,2349.00,0,0,0,2,0,0,0,0,true,2017-03-28 03:38:05,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 15"" Inches 15 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap (Set of 4, Grey)",VKAMWHEELCAP0071,Set of 4,,Autofy India,Grey,India,Autofy,Vendorskart_Automotive,2299.00,0,0,0,1,0,0,0,0,true,2017-03-28 03:38:06,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 15"" Inches 5 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap (Set of 4, Grey and Black)",VKAMWHEELCAP0072,Set of 4,,Autofy India,Grey and Black,India,Autofy,Vendorskart_Automotive,2349.00,0,0,0,1,0,0,0,0,true,2017-03-28 03:38:06,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 15"" Inches 8 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap (Set of 4, Grey and Black)",VKAMWHEELCAP0073,Set of 4,,Autofy India,Grey and Black,India,Autofy,Vendorskart_Automotive,2349.00,0,0,0,1,0,0,0,0,true,2017-03-28 03:38:06,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 15"" Inches 8 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap with Lug Nut Holes (Set of 4, Black and Red)",VKAMWHEELCAP0074,Set of 4,,Autofy India,Black and Red,India,Autofy,Vendorskart_Automotive,2349.00,0,0,0,1,0,0,0,0,true,2017-03-28 03:38:06,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 15"" Inches 8 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap with Lug Nut Holes (Set of 4, Grey and Black)",VKAMWHEELCAP0075,Set of 4,,Autofy India,Grey and Black,India,Autofy,Vendorskart_Automotive,2349.00,0,0,0,1,0,0,0,0,true,2017-03-28 03:38:06,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 15"" Inches 8 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap with Lug Nut Holes (Set of 4, White and Red)",VKAMWHEELCAP0076,Set of 4,,Autofy India,White and Red,India,Autofy,Vendorskart_Automotive,2349.00,0,0,0,1,0,0,0,0,true,2017-03-28 03:38:06,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 15"" Inches 8 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap with Lug Nut Holes (Set of 4, White and Green)",VKAMWHEELCAP0077,Set of 4,,Autofy India,White and Green,India,Autofy,Vendorskart_Automotive,2349.00,0,0,0,0,0,0,0,0,true,2017-03-28 03:38:06,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy16"" Inches Inches Inches 8 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap with Lug Nut Holes (Set of 4, Grey)",VKAMWHEELCAP0078,Set of 4,,Autofy India,Grey,India,Autofy,Vendorskart_Automotive,2599.00,0,0,0,2,0,0,0,0,true,2017-03-28 03:38:06,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 16"" Inches Inches Inches 5 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap (Set of 4, Grey and Black)",VKAMWHEELCAP0079,Set of 4,,Autofy India,Grey and Black,India,Autofy,Vendorskart_Automotive,2649.00,0,0,0,1,0,0,0,0,true,2017-03-28 03:38:07,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 16"" Inches Inches Inches 5 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap (Set of 4, Grey)",VKAMWHEELCAP0080,Set of 4,,Autofy India,Grey,India,Autofy,Vendorskart_Automotive,2599.00,0,0,0,1,0,0,0,0,true,2017-03-28 03:38:07,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 16"" Inches Inches Inches 5 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap (Set of 4, Grey)",VKAMWHEELCAP0081,Set of 4,,Autofy India,Grey,India,Autofy,Vendorskart_Automotive,2599.00,0,0,0,1,0,0,0,0,true,2017-03-28 03:38:07,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy 17"" Inches 5 Spokes Snap-On Universal Wheel Cap Wheel Cover Hub Cap (Set of 4, Grey)",VKAMWHEELCAP0082,Set of 4,,Autofy India,Grey,India,Autofy,Vendorskart_Automotive,2999.00,0,0,0,1,0,0,0,0,true,2017-03-28 03:38:07,0
VENDORSKART MUNDKA 1 FACILITY,Autofy Universal 12 LED Auxiliary Light Bar Fog Flood Light for All Bikes (Black),VKAMLIGHT0148,1,,China LED Company,Black,China,Autofy,Vendorskart_Automotive,2199.00,0,3,0,0,0,0,0,0,true,2017-03-28 03:38:09,0
VENDORSKART MUNDKA 1 FACILITY,Autofy Universal Highway LED Indicator Flasher / Auxiliary or LED Fog Light Flasher for LED Indicators (Blue 25 Patterns / Modes),VKAMLIGHT155,1,,Autofy,Blue,India,Autofy,Vendorskart_Automotive,1599.00,0,1,0,0,0,0,0,0,true,2017-03-28 03:38:10,0
VENDORSKART MUNDKA 1 FACILITY,Autofy Universal Highway Bulb Indicator Flasher / Auxiliary or Bulb Fog Light Flasher for Bulb Indicators (Black 25 Patterns / Modes),VKAMLIGHT156,1,,Autofy,Black,India,Autofy,Vendorskart_Automotive,1599.00,0,1,0,0,0,0,0,0,true,2017-03-28 03:38:10,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy Metal Grill for Royal Enfield Bullet Classic 350 & 500 with Cap (Black, Set of 8)",VKAMGRILL152,Set of 8,,Autofy,Black,India,Autofy,Vendorskart_Automotive,1999.00,0,50,0,0,0,0,0,0,true,2017-03-28 03:38:12,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy Universal Skull Design Mounting Side Mirror Set for All Bikes (Golden, Set of 2)",VKAMGLASS0012,Set of 2,,Autofy India,Golden,India,Autofy India,Vendorskart_Automotive,1699.00,0,5,0,0,0,0,0,0,true,2017-03-28 03:38:12,0
VENDORSKART MUNDKA 1 FACILITY,"Autofy Universal Skull Design Mounting Side Mirror Set for All Bikes (Red, Set of 2)",VKAMGLASS0013,Set of 2,,Autofy India,Red,India,Autofy India,Vendorskart_Automotive,1699.00,0,10,0,0,0,0,0,0,true,2017-03-28 03:38:12,0
VENDORSKART MUNDKA 1 FACILITY,Autofy Universal Skull Design Mounting Side Mirror Set for All Bikes (Light Blue Set of 2),VKAMGLASS0014,Set of 2,,Autofy India,Light Blue,India,Autofy India,Vendorskart_Automotive,1699.00,0,9,0,0,0,0,0,0,true,2017-03-28 03:38:12,0
VENDORSKART MUNDKA 1 FACILITY,Autofy Power Full Face Helmet With Mirror Finish Visor (Matte Bright Yellow),VKAMHELMET0114,1,,Autofy Power,Yellow,India,Autofy Power,Vendorskart_Automotive,1999.00,0,14,0,0,0,0,0,0,true,2017-03-16 16:40:20,0
VENDORSKART MUNDKA 1 FACILITY,[KhandaMatrix-Black-White] Autofy Unisex Khanda Print Lycra Headwrap Bandana for Bikes (Black and White  Freesize),VKAMMASK0175,1,,Autofy India,Black and White,India,Autofy,Vendorskart_Automotive,299.00,0,168,0,0,0,0,0,0,true,2017-03-28 03:38:12,0
VENDORSKART MUNDKA 1 FACILITY,[AmericanFlag-Eagle-Highway1-Red-Blue] Autofy Unisex American Flag Print Lycra Headwrap Bandana for Bikes (Red and Blue  Freesize),VKAMMASK0176,1,,Autofy India,Red and Blue,India,Autofy,Vendorskart_Automotive,299.00,0,94,0,0,0,0,0,0,true,2017-03-28 03:38:12,0
VENDORSKART MUNDKA 1 FACILITY,"[HarleyLogo-Brown-Red] Autofy Unisex Harley Logo Print Lycra Headwrap Bandana for Bikes (Brown and Red, Freesize)",VKAMMASK0177,1,,Autofy India,Brown and Red,India,Autofy,Vendorskart_Automotive,299.00,0,0,0,0,0,0,0,0,true,2017-03-28 03:38:13,0
VENDORSKART MUNDKA 1 FACILITY,[Moustache-Yellow-Black] Autofy Unisex Moustache Print Lycra Headwrap Bandana for Bikes (Yellow and Black  Freesize),VKAMMASK0178,1,,Autofy India,Yellow and Black,India,Autofy,Vendorskart_Automotive,299.00,0,1197,0,0,0,0,0,0,true,2017-03-28 03:38:13,0
VENDORSKART MUNDKA 1 FACILITY,[FootballPlayersCrowdGrass-Red-Black] Autofy Unisex Football Spirit Print Lycra Headwrap Bandana for Bikes (Red and Black  Freesize),VKAMMASK0179,1,,Autofy India,Red and Black,India,Autofy,Vendorskart_Automotive,299.00,0,178,0,0,0,0,0,0,true,2017-03-28 03:38:13,0
VENDORSKART MUNDKA 1 FACILITY,[SuicideSquad-Black-White-Pink] Autofy Unisex Suicide Squad Print Lycra Headwrap Bandana for Bikes (Black and White  Freesize),VKAMMASK0180,1,,Autofy India,Black and White,India,Autofy,Vendorskart_Automotive,299.00,0,202,0,0,0,0,0,0,true,2017-03-28 03:38:13,0
VENDORSKART MUNDKA 1 FACILITY,[ThronedSkull-RaysBackground-Black-White-Red] Autofy Unisex Throned Skull Print Lycra Headwrap Bandana for Bikes (Black and White  Freesize),VKAMMASK0181,1,,Autofy India,Black and White,India,Autofy,Vendorskart_Automotive,299.00,0,203,0,0,0,0,0,0,true,2017-03-28 03:38:13,0
VENDORSKART MUNDKA 1 FACILITY,[BrahmaSkulls-WingsAbove-KeysBelow-Black-White-Green] Autofy Unisex Tri-Skull Print Lycra Headwrap Bandana for Bikes (Black and Green  Freesize),VKAMMASK0182,1,,Autofy India,Black  White and Green,India,Autofy,Vendorskart_Automotive,299.00,0,231,0,0,0,0,0,0,true,2017-03-28 03:38:13,0
VENDORSKART MUNDKA 1 FACILITY,[HarleyDavidsonMotorcycles-Eagle-Blue-Grey-Red] Autofy Unisex Harley and Eagle Print Lycra Headwrap Bandana for Bikes (Blue and Red  Freesize),VKAMMASK0183,1,,Autofy India,Blue  Grey and Red,India,Autofy,Vendorskart_Automotive,299.00,0,178,0,0,0,0,0,0,true,2017-03-28 03:38:13,0
VENDORSKART MUNDKA 1 FACILITY,[Heart-Target-LightBlue-Pink] Autofy Unisex Printed Lycra Headwrap Bandana for Bikes (Blue and Pink  Freesize),VKAMMASK0184,1,,Autofy India,Blue and Pink,India,Autofy,Vendorskart_Automotive,299.00,0,178,0,0,0,0,0,0,true,2017-03-28 03:38:13,0
VENDORSKART MUNDKA 1 FACILITY,[LynyrdSkynyrd-HotWheels-Skulls-Black-White] Autofy Unisex Printed Lycra Headwrap Bandana for Bikes (Black and White  Freesize),VKAMMASK0185,1,,Autofy India,Black and White,India,Autofy,Vendorskart_Automotive,299.00,0,178,0,0,0,0,0,0,true,2017-03-28 03:38:14,0
VENDORSKART MUNDKA 1 FACILITY,[JohnDie-Skull-Green-Cream] Autofy Unisex Skull Print Lycra Headwrap Bandana for Bikes (Green and Cream  Freesize),VKAMMASK0186,1,,Autofy India,Green and Cream,India,Autofy,Vendorskart_Automotive,299.00,0,167,0,0,0,0,0,0,true,2017-03-28 03:38:14,0
VENDORSKART MUNDKA 1 FACILITY,[BobMarley-Red-Yellow-Green] Autofy Unisex Bob Marley Print Lycra Headwrap Bandana for Bikes (Yellow and Green  Freesize),VKAMMASK0187,1,,Autofy India,Yellow and Green,India,Autofy,Vendorskart_Automotive,299.00,0,178,0,0,0,0,0,0,true,2017-03-28 03:38:14,0
VENDORSKART MUNDKA 1 FACILITY,[ShootingStars-Purple-Pink] Autofy Unisex Shooting Stars Print Lycra Headwrap Bandana for Bikes (Purple and Pink  Freesize),VKAMMASK0188,1,,Autofy India,Purple and Pink,India,Autofy,Vendorskart_Automotive,299.00,0,178,0,0,0,0,0,0,true,2017-03-28 03:38:14,0
VENDORSKART MUNDKA 1 FACILITY,[Harley-LiveToRideRideToLive-Skull-Red-Peach] Autofy Unisex Harley and Skull Print Lycra Headwrap Bandana for Bikes (Red and Peach  Freesize),VKAMMASK0189,1,,Autofy India,Red and Peach,India,Autofy,Vendorskart_Automotive,299.00,0,215,0,0,0,0,0,0,true,2017-03-28 03:38:14,0
VENDORSKART MUNDKA 1 FACILITY,[CheetahPrint-White-Purple-Peach] Autofy Unisex Cheetah Headwrap Bandana for Bikes (White and Purple  Freesize),VKAMMASK0190,1,,Autofy India,White and Purple,India,Autofy,Vendorskart_Automotive,299.00,0,178,0,0,0,0,0,0,true,2017-03-28 03:38:14,0
VENDORSKART MUNDKA 1 FACILITY,[SkullChin-Black-White] Autofy Unisex Skull Print Lycra Headwrap Bandana for Bikes (Black and White  Freesize),VKAMMASK0191,1,,Autofy India,Black and White,India,Autofy,Vendorskart_Automotive,299.00,0,1199,0,0,0,0,0,0,true,2017-03-28 03:38:15,0
VENDORSKART MUNDKA 1 FACILITY,[LargeKhanda-KhandaMatrix-Black-White] Autofy Unisex Khanda Print Lycra Headwrap Bandana for Bikes (Black and White  Freesize),VKAMMASK0192,1,,Autofy India,Black and White,India,Autofy,Vendorskart_Automotive,299.00,0,1017,0,0,0,0,0,0,true,2017-03-28 03:38:15,0
VENDORSKART MUNDKA 1 FACILITY,[HarleyLogo-FlamesHarleyLogoSmall-Black-Yellow-Red] Autofy Unisex Harley Logo Print Lycra Headwrap Bandana for Bikes (Black and Yellow  Freesize),VKAMMASK0193,1,,Autofy India,Black Yellow and Red,India,Autofy,Vendorskart_Automotive,299.00,0,168,0,0,0,0,0,0,true,2017-03-28 03:38:15,0
VENDORSKART MUNDKA 1 FACILITY,[Cycling-CycleWithCyclist-Blue-White-LightBlue] Autofy Unisex Printed Lycra Headwrap Bandana for Bikes (Blue and White  Freesize),VKAMMASK0194,1,,Autofy India,Blue and White,India,Autofy,Vendorskart_Automotive,299.00,0,178,0,0,0,0,0,0,true,2017-03-28 03:38:15,0
VENDORSKART MUNDKA 1 FACILITY,[HulkSkullChin-Black-Green] Autofy Unisex Skull Print Lycra Headwrap Bandana for Bikes (Black and Green  Freesize),VKAMMASK0195,1,,Autofy India,Black and Green,India,Autofy,Vendorskart_Automotive,299.00,0,1187,0,0,0,0,0,0,true,2017-03-28 03:38:15,0
